133.0432.735; ist nicht vorhanden
133.0432.736; ist nicht vorhanden
110.0049.627; ist nicht vorhanden
115.0051.270; ist nicht vorhanden
133.0014.526; ist nicht vorhanden
133.0432.737; ist nicht vorhanden
110.0049.629; ist nicht vorhanden
133.0014.708; ist nicht vorhanden
115.0059.331; ist nicht vorhanden
133.0198.669; ist nicht vorhanden
133.0432.739; ist nicht vorhanden
110.0050.590; ist nicht vorhanden
115.0059.333; ist nicht vorhanden
133.0432.740; ist nicht vorhanden
133.0199.096; ist nicht vorhanden
110.0050.947; ist nicht vorhanden
133.0432.741; ist nicht vorhanden
133.0200.447; ist nicht vorhanden
133.0014.771; ist nicht vorhanden
110.0052.782; ist nicht vorhanden
133.0432.742; ist nicht vorhanden
133.0200.454; ist nicht vorhanden
110.0058.648; ist nicht vorhanden
115.0059.337; ist nicht vorhanden
133.0200.466; ist nicht vorhanden
133.0014.865; ist nicht vorhanden
115.0059.338; ist nicht vorhanden
133.0432.744; ist nicht vorhanden
133.0200.694; ist nicht vorhanden
110.0058.656; ist nicht vorhanden
133.0432.745; ist nicht vorhanden
133.0200.695; ist nicht vorhanden
133.0432.746; ist nicht vorhanden
110.0058.661; ist nicht vorhanden
115.0081.349; ist nicht vorhanden
133.0432.747; ist nicht vorhanden
110.0064.423; ist nicht vorhanden
133.0201.879; ist nicht vorhanden
110.0064.424; ist nicht vorhanden
133.0014.976; ist nicht vorhanden
133.0432.748; ist nicht vorhanden
133.0201.994; ist nicht vorhanden
133.0014.977; ist nicht vorhanden
133.0432.749; ist nicht vorhanden
110.0067.906; ist nicht vorhanden
133.0014.979; ist nicht vorhanden
133.0005.750; ist nicht vorhanden
133.0189.355; ist nicht vorhanden
133.0394.633; ist nicht vorhanden
101.0303.641; ist nicht vorhanden
114.0556.597; ist nicht vorhanden
133.0005.767; ist nicht vorhanden
101.0309.710; ist nicht vorhanden
114.0556.598; ist nicht vorhanden
133.0005.768; ist nicht vorhanden
133.0394.828; ist nicht vorhanden
114.0556.600; ist nicht vorhanden
101.0309.714; ist nicht vorhanden
133.0005.769; ist nicht vorhanden
133.0189.427; ist nicht vorhanden
133.0395.083; ist nicht vorhanden
101.0309.715; ist nicht vorhanden
114.0556.613; ist nicht vorhanden
133.0005.773; ist nicht vorhanden
101.0380.302; ist nicht vorhanden
133.0190.572; ist nicht vorhanden
133.0005.800; ist nicht vorhanden
133.0395.376; ist nicht vorhanden
114.0556.616; ist nicht vorhanden
133.0395.426; ist nicht vorhanden
133.0005.803; ist nicht vorhanden
101.0380.392; ist nicht vorhanden
133.0190.589; ist nicht vorhanden
133.0005.804; ist nicht vorhanden
133.0005.805; ist nicht vorhanden
101.0380.407; ist nicht vorhanden
133.0395.644; ist nicht vorhanden
133.0005.864; ist nicht vorhanden
133.0395.645; ist nicht vorhanden
133.0005.879; ist nicht vorhanden
133.0005.880; ist nicht vorhanden
133.0190.973; ist nicht vorhanden
101.0383.523; ist nicht vorhanden
133.0396.103; ist nicht vorhanden
